201301	11:29:30	0
201301	11:29:31	0
201301	11:29:32	0
201301	11:29:33	0
201301	11:29:34	0
201301	11:29:35	0
201301	11:29:36	0
201301	11:29:37	0
201301	11:29:38	0
201301	11:29:39	0
201301	11:29:40	0
201301	11:29:41	0
201301	11:29:42	0
201301	11:29:43	0
201301	11:29:44	0
201301	11:29:45	0
201301	11:29:46	0
201301	11:29:47	0
201301	11:29:48	0
201301	11:29:49	0
201301	11:29:50	0
201301	11:29:51	0
201301	11:29:52	0
201301	11:29:53	0
201301	11:29:54	0
201301	11:29:55	0
201301	11:29:56	0
201301	11:29:57	0
201301	11:29:58	0
201301	11:29:59	0
201302	11:29:30	0
201302	11:29:31	0
201302	11:29:32	0
201302	11:29:33	0
201302	11:29:34	0
201302	11:29:35	0
201302	11:29:36	0
201302	11:29:37	0
201302	11:29:38	0
201302	11:29:39	0
201302	11:29:40	0
201302	11:29:41	0
201302	11:29:42	0
201302	11:29:43	0
201302	11:29:44	0
201302	11:29:45	0
201302	11:29:46	0
201302	11:29:47	0
201302	11:29:48	0
201302	11:29:49	0
201302	11:29:50	0
201302	11:29:51	0
201302	11:29:52	0
201302	11:29:53	0
201302	11:29:54	0
201302	11:29:55	0
201302	11:29:56	0
201302	11:29:57	0
201302	11:29:58	0
201302	11:29:59	0
201303	11:29:30	0
201303	11:29:31	0
201303	11:29:32	0
201303	11:29:33	0
201303	11:29:34	0
201303	11:29:35	0
201303	11:29:36	0
201303	11:29:37	0
201303	11:29:38	0
201303	11:29:39	0
201303	11:29:40	0
201303	11:29:41	0
201303	11:29:42	0
201303	11:29:43	0
201303	11:29:44	0
201303	11:29:45	0
201303	11:29:46	0
201303	11:29:47	0
201303	11:29:48	0
201303	11:29:49	0
201303	11:29:50	0
201303	11:29:51	0
201303	11:29:52	0
201303	11:29:53	0
201303	11:29:54	0
201303	11:29:55	0
201303	11:29:56	0
201303	11:29:57	0
201303	11:29:58	0
201303	11:29:59	0
201304	11:29:30	0
201304	11:29:31	0
201304	11:29:32	0
201304	11:29:33	0
201304	11:29:34	0
201304	11:29:35	0
201304	11:29:36	0
201304	11:29:37	0
201304	11:29:38	0
201304	11:29:39	0
201304	11:29:40	0
201304	11:29:41	0
201304	11:29:42	0
201304	11:29:43	0
201304	11:29:44	0
201304	11:29:45	0
201304	11:29:46	0
201304	11:29:47	0
201304	11:29:48	0
201304	11:29:49	0
201304	11:29:50	0
201304	11:29:51	0
201304	11:29:52	0
201304	11:29:53	0
201304	11:29:54	0
201304	11:29:55	0
201304	11:29:56	0
201304	11:29:57	0
201304	11:29:58	0
201304	11:29:59	0
201305	11:29:30	0
201305	11:29:31	0
201305	11:29:32	0
201305	11:29:33	0
201305	11:29:34	0
201305	11:29:35	0
201305	11:29:36	0
201305	11:29:37	0
201305	11:29:38	0
201305	11:29:39	0
201305	11:29:40	0
201305	11:29:41	0
201305	11:29:42	0
201305	11:29:43	0
201305	11:29:44	0
201305	11:29:45	0
201305	11:29:46	0
201305	11:29:47	0
201305	11:29:48	0
201305	11:29:49	0
201305	11:29:50	0
201305	11:29:51	0
201305	11:29:52	0
201305	11:29:53	0
201305	11:29:54	0
201305	11:29:55	0
201305	11:29:56	0
201305	11:29:57	0
201305	11:29:58	0
201305	11:29:59	0
201306	11:29:30	0
201306	11:29:31	0
201306	11:29:32	0
201306	11:29:33	0
201306	11:29:34	0
201306	11:29:35	0
201306	11:29:36	0
201306	11:29:37	0
201306	11:29:38	0
201306	11:29:39	0
201306	11:29:40	0
201306	11:29:41	0
201306	11:29:42	0
201306	11:29:43	0
201306	11:29:44	0
201306	11:29:45	0
