id,bid_month,system_time,real_lowest_price_time,real_lowest_price,real_lowest_price_from,real_lowest_price_to,bid_date,alert_price,avg_price,bid_people_num,bid_percent,license_num,lowest_price,lowest_price_time,lowest_price_time_order
1376,201611,11:29:43,11:29:17,87700,87400,88000,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1377,201611,11:29:44,11:29:15,87700,87400,88000,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1378,201611,11:29:45,11:29:12,87700,87400,88000,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1379,201611,11:29:46,11:29:10,87700,87400,88000,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1380,201611,11:29:47,11:29:06,87700,87400,88000,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1381,201611,11:29:48,11:29:44,87800,87500,88100,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1382,201611,11:29:49,11:29:31,87800,87500,88100,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1383,201611,11:29:50,11:29:46,88000,87700,88300,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1384,201611,11:29:51,11:29:41,88000,87700,88300,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1385,201611,11:29:52,11:29:49,88100,87800,88400,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1386,201611,11:29:53,11:29:48,88100,87800,88400,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1387,201611,11:29:54,11:29:50,88200,87900,88500,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1388,201611,11:29:55,11:29:51,88300,88000,88600,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1389,201611,11:29:56,11:29:53,88400,88100,88700,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1390,201611,11:29:57,11:29:55,88500,88200,88800,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1391,201611,11:29:58,11:29:54,88500,88200,88800,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1392,201611,11:29:59,11:29:58,88600,88300,88900,2016-11-19,86800,88665,215424,5.36%,11549,88600,11:29:57,2181
1238,201610,11:29:30,11:27:40,87400,87100,87700,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1239,201610,11:29:31,11:27:34,87400,87100,87700,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1240,201610,11:29:32,11:27:27,87400,87100,87700,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1241,201610,11:29:33,11:27:21,87400,87100,87700,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1242,201610,11:29:34,11:27:12,87400,87100,87700,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1243,201610,11:29:35,11:29:26,87500,87200,87800,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1244,201610,11:29:36,11:29:18,87500,87200,87800,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1245,201610,11:29:37,11:29:13,87500,87200,87800,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1246,201610,11:29:38,11:29:12,87500,87200,87800,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1247,201610,11:29:39,11:29:10,87500,87200,87800,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1248,201610,11:29:40,11:29:09,87500,87200,87800,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1249,201610,11:29:41,11:29:08,87500,87200,87800,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1250,201610,11:29:42,11:29:05,87500,87200,87800,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1251,201610,11:29:43,11:29:36,87600,87300,87900,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1252,201610,11:29:44,11:29:41,87700,87400,88000,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1253,201610,11:29:45,11:29:30,87700,87400,88000,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1254,201610,11:29:46,11:29:45,87900,87600,88200,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1255,201610,11:29:47,11:29:43,87900,87600,88200,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1256,201610,11:29:48,11:29:46,88000,87700,88300,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1257,201610,11:29:49,11:29:45,88000,87700,88300,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1258,201610,11:29:50,11:29:45,88000,87700,88300,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1259,201610,11:29:51,11:29:45,88000,87700,88300,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1260,201610,11:29:52,11:29:45,88000,87700,88300,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1261,201610,11:29:53,11:29:44,88000,87700,88300,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1262,201610,11:29:54,11:29:44,88000,87700,88300,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1263,201610,11:29:55,11:29:51,88100,87800,88400,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1264,201610,11:29:56,11:29:48,88100,87800,88400,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1265,201610,11:29:57,11:29:46,88100,87800,88400,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1266,201610,11:29:58,11:29:46,88100,87800,88400,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1267,201610,11:29:59,11:29:56,88200,87900,88500,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1268,201610,11:30:00,11:29:59,88300,88000,88600,2016-10-22,86800,88359,213212,5.45%,11621,88300,11:29:59,759
1113,201609,11:29:30,11:28:40,85400,85100,85700,2016-09-24,84800,86523,229544,5.62%,12889,86500,11:29:59,2864
1114,201609,11:29:31,11:28:38,85400,85100,85700,2016-09-24,84800,86523,229544,5.62%,12889,86500,11:29:59,2864
1115,201609,11:29:32,11:28:36,85400,85100,85700,2016-09-24,84800,86523,229544,5.62%,12889,86500,11:29:59,2864
1116,201609,11:29:33,11:28:33,85400,85100,85700,2016-09-24,84800,86523,229544,5.62%,12889,86500,11:29:59,2864
