id,bid_month,system_time,real_lowest_price_time,real_lowest_price,real_lowest_price_from,real_lowest_price_to,bid_date,alert_price,avg_price,bid_people_num,bid_percent,license_num,lowest_price,lowest_price_time,lowest_price_time_order
2548,201509,11:28:45,11:28:02,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2549,201509,11:28:46,11:28:01,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2550,201509,11:28:47,11:27:58,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2551,201509,11:28:48,11:27:55,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2552,201509,11:28:49,11:27:52,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2553,201509,11:28:50,11:27:50,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2554,201509,11:28:51,11:27:47,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2555,201509,11:28:52,11:27:44,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2556,201509,11:28:53,11:27:41,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2557,201509,11:28:54,11:27:39,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2558,201509,11:28:55,11:27:36,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2559,201509,11:28:56,11:27:34,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2560,201509,11:28:57,11:27:30,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2561,201509,11:28:58,11:27:28,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2562,201509,11:28:59,11:27:25,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2563,201509,11:29:00,11:27:22,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2564,201509,11:29:01,11:27:16,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2565,201509,11:29:02,11:27:15,80800,80500,81100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2566,201509,11:29:03,11:28:40,80900,80600,81200,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2567,201509,11:29:04,11:28:34,80900,80600,81200,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2568,201509,11:29:05,11:28:31,80900,80600,81200,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2569,201509,11:29:06,11:28:26,80900,80600,81200,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2570,201509,11:29:07,11:28:54,81000,80700,81300,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2571,201509,11:29:08,11:28:35,81000,80700,81300,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2572,201509,11:29:09,11:28:30,81000,80700,81300,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2573,201509,11:29:10,11:29:10,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2574,201509,11:29:11,11:29:09,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2575,201509,11:29:12,11:29:08,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2576,201509,11:29:13,11:29:07,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2577,201509,11:29:14,11:29:05,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2578,201509,11:29:15,11:29:03,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2579,201509,11:29:16,11:29:01,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2580,201509,11:29:17,11:28:59,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2581,201509,11:29:18,11:28:57,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2582,201509,11:29:19,11:28:55,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2583,201509,11:29:20,11:28:53,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2584,201509,11:29:21,11:28:51,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2585,201509,11:29:22,11:28:49,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2586,201509,11:29:23,11:28:47,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2587,201509,11:29:24,11:28:45,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2588,201509,11:29:25,11:28:43,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2589,201509,11:29:26,11:28:41,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2590,201509,11:29:27,11:28:38,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2591,201509,11:29:28,11:28:33,81100,80800,81400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2592,201509,11:29:29,11:29:19,81200,80900,81500,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2593,201509,11:29:30,11:29:15,81200,80900,81500,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2594,201509,11:29:31,11:29:11,81200,80900,81500,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2595,201509,11:29:32,11:29:18,81300,81000,81600,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2596,201509,11:29:33,11:29:13,81300,81000,81600,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2597,201509,11:29:34,11:29:34,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2598,201509,11:29:35,11:29:32,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2599,201509,11:29:36,11:29:31,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2600,201509,11:29:37,11:29:29,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2601,201509,11:29:38,11:29:28,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2602,201509,11:29:39,11:29:27,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2603,201509,11:29:40,11:29:25,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2604,201509,11:29:41,11:29:22,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2605,201509,11:29:42,11:29:20,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2606,201509,11:29:43,11:29:17,81400,81100,81700,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2607,201509,11:29:44,11:29:43,81500,81200,81800,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2608,201509,11:29:45,11:29:39,81500,81200,81800,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2609,201509,11:29:46,11:29:36,81500,81200,81800,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2610,201509,11:29:47,11:29:32,81500,81200,81800,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2611,201509,11:29:48,11:29:43,81600,81300,81900,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2612,201509,11:29:49,11:29:38,81600,81300,81900,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2613,201509,11:29:50,11:29:49,81700,81400,82000,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2614,201509,11:29:51,11:29:46,81700,81400,82000,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2615,201509,11:29:52,11:29:39,81700,81400,82000,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2616,201509,11:29:53,11:29:50,81800,81500,82100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2617,201509,11:29:54,11:29:46,81800,81500,82100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2618,201509,11:29:55,11:29:45,81800,81500,82100,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2619,201509,11:29:56,11:29:50,81900,81600,82200,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2620,201509,11:29:57,11:29:54,82000,81700,82300,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2621,201509,11:29:58,11:29:52,82000,81700,82300,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2622,201509,11:29:59,11:29:51,82000,81700,82300,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2623,201509,11:30:00,11:29:58,82100,81800,82400,2015-09-19,79900,82172,165765,5.26%,8727,82100,11:29:58,540
2368,201508,10:00:00,00:00:00,79900,79600,80200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2369,201508,11:21:12,11:20:51,80000,79700,80300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2370,201508,11:21:54,11:21:52,80100,79800,80400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2371,201508,11:22:45,11:22:40,80200,79900,80500,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2372,201508,11:26:17,11:26:14,80300,80000,80600,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2373,201508,11:26:27,11:25:46,80400,80100,80700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2374,201508,11:26:40,11:26:40,80500,80200,80800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2375,201508,11:28:00,11:22:48,80500,80200,80800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2376,201508,11:28:01,11:22:47,80500,80200,80800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2377,201508,11:28:02,11:27:29,80600,80300,80900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2378,201508,11:28:03,11:26:53,80600,80300,80900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2379,201508,11:28:04,11:26:35,80600,80300,80900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2380,201508,11:28:05,11:26:28,80600,80300,80900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2381,201508,11:28:06,11:26:26,80600,80300,80900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2382,201508,11:28:07,11:26:21,80600,80300,80900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2383,201508,11:28:08,11:26:19,80600,80300,80900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2384,201508,11:28:09,11:27:00,80700,80400,81000,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2385,201508,11:28:10,11:26:45,80700,80400,81000,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2386,201508,11:28:11,11:26:35,80700,80400,81000,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2387,201508,11:28:12,11:28:07,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2388,201508,11:28:13,11:28:04,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2389,201508,11:28:14,11:28:01,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2390,201508,11:28:15,11:27:56,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2391,201508,11:28:16,11:27:53,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2392,201508,11:28:17,11:27:50,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2393,201508,11:28:18,11:27:48,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2394,201508,11:28:19,11:27:45,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2395,201508,11:28:20,11:27:43,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2396,201508,11:28:21,11:27:41,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2397,201508,11:28:22,11:27:39,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2398,201508,11:28:23,11:27:37,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2399,201508,11:28:24,11:27:35,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2400,201508,11:28:25,11:27:33,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2401,201508,11:28:26,11:27:30,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2402,201508,11:28:27,11:27:28,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2403,201508,11:28:28,11:27:24,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2404,201508,11:28:29,11:27:22,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2405,201508,11:28:30,11:27:20,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2406,201508,11:28:31,11:27:17,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2407,201508,11:28:32,11:27:15,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2408,201508,11:28:33,11:27:12,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2409,201508,11:28:34,11:27:10,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2410,201508,11:28:35,11:27:08,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2411,201508,11:28:36,11:27:05,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2412,201508,11:28:37,11:27:01,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2413,201508,11:28:38,11:26:55,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2414,201508,11:28:39,11:26:50,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2415,201508,11:28:40,11:26:44,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2416,201508,11:28:41,11:26:42,80800,80500,81100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2417,201508,11:28:42,11:28:23,80900,80600,81200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2418,201508,11:28:43,11:28:16,80900,80600,81200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2419,201508,11:28:44,11:28:13,80900,80600,81200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2420,201508,11:28:45,11:28:11,80900,80600,81200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2421,201508,11:28:46,11:28:09,80900,80600,81200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2422,201508,11:28:47,11:28:05,80900,80600,81200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2423,201508,11:28:48,11:28:04,80900,80600,81200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2424,201508,11:28:49,11:28:25,81000,80700,81300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2425,201508,11:28:50,11:28:18,81000,80700,81300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2426,201508,11:28:51,11:28:14,81000,80700,81300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2427,201508,11:28:52,11:28:12,81000,80700,81300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2428,201508,11:28:53,11:28:11,81000,80700,81300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2429,201508,11:28:54,11:28:54,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2430,201508,11:28:55,11:28:49,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2431,201508,11:28:56,11:28:47,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2432,201508,11:28:57,11:28:44,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2433,201508,11:28:58,11:28:43,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2434,201508,11:28:59,11:28:41,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2435,201508,11:29:00,11:28:40,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2436,201508,11:29:01,11:28:39,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2437,201508,11:29:02,11:28:38,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2438,201508,11:29:03,11:28:37,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2439,201508,11:29:04,11:28:36,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2440,201508,11:29:05,11:28:35,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2441,201508,11:29:06,11:28:33,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2442,201508,11:29:07,11:28:29,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2443,201508,11:29:08,11:28:26,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2444,201508,11:29:09,11:28:22,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2445,201508,11:29:10,11:28:14,81100,80800,81400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2446,201508,11:29:11,11:28:57,81200,80900,81500,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2447,201508,11:29:12,11:28:53,81200,80900,81500,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2448,201508,11:29:13,11:28:49,81200,80900,81500,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2449,201508,11:29:14,11:29:09,81300,81000,81600,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2450,201508,11:29:15,11:28:58,81300,81000,81600,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2451,201508,11:29:16,11:28:52,81300,81000,81600,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2452,201508,11:29:17,11:29:16,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2453,201508,11:29:18,11:29:15,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2454,201508,11:29:19,11:29:13,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2455,201508,11:29:20,11:29:11,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2456,201508,11:29:21,11:29:09,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2457,201508,11:29:22,11:29:08,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2458,201508,11:29:23,11:29:07,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2459,201508,11:29:24,11:29:07,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2460,201508,11:29:25,11:29:06,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2461,201508,11:29:26,11:29:04,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2462,201508,11:29:27,11:29:01,81400,81100,81700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2463,201508,11:29:28,11:29:28,81500,81200,81800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2464,201508,11:29:29,11:29:21,81500,81200,81800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2465,201508,11:29:30,11:29:19,81500,81200,81800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2466,201508,11:29:31,11:29:14,81500,81200,81800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2467,201508,11:29:32,11:29:27,81600,81300,81900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2468,201508,11:29:33,11:29:22,81600,81300,81900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2469,201508,11:29:34,11:29:17,81600,81300,81900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2470,201508,11:29:35,11:29:34,81700,81400,82000,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2471,201508,11:29:36,11:29:30,81700,81400,82000,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2472,201508,11:29:37,11:29:26,81700,81400,82000,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2473,201508,11:29:38,11:29:18,81700,81400,82000,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2474,201508,11:29:39,11:29:37,81800,81500,82100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2475,201508,11:29:40,11:29:35,81800,81500,82100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2476,201508,11:29:41,11:29:32,81800,81500,82100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2477,201508,11:29:42,11:29:30,81800,81500,82100,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2478,201508,11:29:43,11:29:40,81900,81600,82200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2479,201508,11:29:44,11:29:37,81900,81600,82200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2480,201508,11:29:45,11:29:33,81900,81600,82200,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2481,201508,11:29:46,11:29:44,82000,81700,82300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2482,201508,11:29:47,11:29:42,82000,81700,82300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2483,201508,11:29:48,11:29:40,82000,81700,82300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2484,201508,11:29:49,11:29:39,82000,81700,82300,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2485,201508,11:29:50,11:29:49,82100,81800,82400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2486,201508,11:29:51,11:29:47,82100,81800,82400,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2487,201508,11:29:52,11:29:51,82200,81900,82500,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2488,201508,11:29:53,11:29:46,82200,81900,82500,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2489,201508,11:29:54,11:29:49,82300,82000,82600,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2490,201508,11:29:55,11:29:51,82400,82100,82700,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2491,201508,11:29:56,11:29:55,82500,82200,82800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2492,201508,11:29:57,11:29:54,82500,82200,82800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2493,201508,11:29:58,11:29:53,82500,82200,82800,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2494,201508,11:29:59,11:29:59,82600,82300,82900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2495,201508,11:30:00,11:29:58,82600,82300,82900,2015-08-15,79900,82642,166939,4.47%,7454,82600,11:29:58,949
2237,201507,10:00:00,00:00:00,79900,79600,80200,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2238,201507,11:19:06,11:18:54,80000,79700,80300,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2239,201507,11:20:04,11:19:56,80100,79800,80400,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2240,201507,11:20:51,11:20:49,80200,79900,80500,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2241,201507,11:25:31,11:25:14,80300,80000,80600,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2242,201507,11:25:41,11:20:10,80400,80100,80700,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2243,201507,11:25:56,11:25:53,80500,80200,80800,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2244,201507,11:27:19,11:26:29,80600,80300,80900,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2245,201507,11:27:28,11:26:36,80700,80400,81000,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2246,201507,11:27:31,11:27:26,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2247,201507,11:28:00,11:26:33,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2248,201507,11:28:01,11:26:32,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2249,201507,11:28:02,11:26:30,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2250,201507,11:28:03,11:26:28,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2251,201507,11:28:04,11:26:26,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2252,201507,11:28:05,11:26:24,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2253,201507,11:28:06,11:26:22,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2254,201507,11:28:07,11:26:19,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2255,201507,11:28:08,11:26:16,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
2256,201507,11:28:09,11:26:12,80800,80500,81100,2015-07-18,79900,83171,166302,4.53%,7531,83100,11:29:55,670
