201401	11:29:30	72600
201401	11:29:31	72700
201401	11:29:32	72800
201401	11:29:33	72900
201401	11:29:34	72900
201401	11:29:35	72900
201401	11:29:36	72900
201401	11:29:37	72900
201401	11:29:38	72900
201401	11:29:39	72900
201401	11:29:40	72900
201401	11:29:41	72900
201401	11:29:42	72900
201401	11:29:43	72900
201401	11:29:44	72900
201401	11:29:45	72900
201401	11:29:46	72900
201401	11:29:47	73000
201401	11:29:48	73100
201401	11:29:49	73200
201401	11:29:50	73200
201401	11:29:51	73200
201401	11:29:52	73200
201401	11:29:53	73200
201401	11:29:54	73200
201401	11:29:55	73200
201401	11:29:56	73200
201401	11:29:57	73200
201401	11:29:58	73400
201401	11:29:59	73400
201402	11:29:30	72900
201402	11:29:31	72900
201402	11:29:32	72900
201402	11:29:33	72900
201402	11:29:34	72900
201402	11:29:35	72900
201402	11:29:36	72900
201402	11:29:37	72900
201402	11:29:38	72900
201402	11:29:39	72900
201402	11:29:40	72900
201402	11:29:41	72900
201402	11:29:42	72900
201402	11:29:43	72900
201402	11:29:44	72900
201402	11:29:45	72900
201402	11:29:46	72900
201402	11:29:47	72900
201402	11:29:48	72900
201402	11:29:49	72900
201402	11:29:50	72900
201402	11:29:51	72900
201402	11:29:52	72900
201402	11:29:53	73100
201402	11:29:54	73200
201402	11:29:55	73200
201402	11:29:56	73200
201402	11:29:57	73200
201402	11:29:58	73200
201402	11:29:59	73200
201403	11:29:30	73200
201403	11:29:31	73300
201403	11:29:32	73300
201403	11:29:33	73400
201403	11:29:34	73400
201403	11:29:35	73500
201403	11:29:36	73500
201403	11:29:37	73500
201403	11:29:38	73500
201403	11:29:39	73500
201403	11:29:40	73500
201403	11:29:41	73500
201403	11:29:42	73500
201403	11:29:43	73500
201403	11:29:44	73500
201403	11:29:45	73500
201403	11:29:46	73500
201403	11:29:47	73500
201403	11:29:48	73600
201403	11:29:49	73600
201403	11:29:50	73700
201403	11:29:51	73700
201403	11:29:52	73700
201403	11:29:53	73800
201403	11:29:54	73800
201403	11:29:55	73800
201403	11:29:56	73800
201403	11:29:57	73800
201403	11:29:58	73800
201403	11:29:59	73800
201404	11:29:30	73300
201404	11:29:31	73400
201404	11:29:32	73400
201404	11:29:33	73500
