201501	11:29:30	74000
201501	11:29:31	74000
201501	11:29:32	74000
201501	11:29:33	74000
201501	11:29:34	74000
201501	11:29:35	74000
201501	11:29:36	74000
201501	11:29:37	74000
201501	11:29:38	74000
201501	11:29:39	74000
201501	11:29:40	74000
201501	11:29:41	74000
201501	11:29:42	74000
201501	11:29:43	74000
201501	11:29:44	74000
201501	11:29:45	74000
201501	11:29:46	74000
201501	11:29:47	74000
201501	11:29:48	74000
201501	11:29:49	74000
201501	11:29:50	74000
201501	11:29:51	74000
201501	11:29:52	74000
201501	11:29:53	74000
201501	11:29:54	74000
201501	11:29:55	74000
201501	11:29:56	74000
201501	11:29:57	74000
201501	11:29:58	74000
201501	11:29:59	74000
201502	11:29:30	76100
201502	11:29:31	76200
201502	11:29:32	76200
201502	11:29:33	76200
201502	11:29:34	76200
201502	11:29:35	76200
201502	11:29:36	76200
201502	11:29:37	76200
201502	11:29:38	76200
201502	11:29:39	76200
201502	11:29:40	76200
201502	11:29:41	76200
201502	11:29:42	76200
201502	11:29:43	76200
201502	11:29:44	76200
201502	11:29:45	76200
201502	11:29:46	76200
201502	11:29:47	76300
201502	11:29:48	76300
201502	11:29:49	76300
201502	11:29:50	76300
201502	11:29:51	76300
201502	11:29:52	76300
201502	11:29:53	76300
201502	11:29:54	76400
201502	11:29:55	76400
201502	11:29:56	76400
201502	11:29:57	76400
201502	11:29:58	76500
201502	11:29:59	76500
201503	11:29:30	74600
201503	11:29:31	74600
201503	11:29:32	74600
201503	11:29:33	74600
201503	11:29:34	74600
201503	11:29:35	74600
201503	11:29:36	74600
201503	11:29:37	74600
201503	11:29:38	74600
201503	11:29:39	74600
201503	11:29:40	74600
201503	11:29:41	74600
201503	11:29:42	74600
201503	11:29:43	74600
201503	11:29:44	74600
201503	11:29:45	74600
201503	11:29:46	74600
201503	11:29:47	74600
201503	11:29:48	74600
201503	11:29:49	74600
201503	11:29:50	74600
201503	11:29:51	74600
201503	11:29:52	74600
201503	11:29:53	74600
201503	11:29:54	74600
201503	11:29:55	74600
201503	11:29:56	74600
201503	11:29:57	74600
201503	11:29:58	74600
201503	11:29:59	74600
201504	11:29:30	80100
201504	11:29:31	80100
201504	11:29:32	80100
201504	11:29:33	80100
201504	11:29:34	80100
201504	11:29:35	80100
201504	11:29:36	80100
201504	11:29:37	80100
201504	11:29:38	80200
201504	11:29:39	80200
201504	11:29:40	80300
201504	11:29:41	80300
201504	11:29:42	80300
201504	11:29:43	80300
201504	11:29:44	80300
201504	11:29:45	80300
201504	11:29:46	80300
201504	11:29:47	80300
201504	11:29:48	80300
201504	11:29:49	80400
201504	11:29:50	80400
201504	11:29:51	80400
201504	11:29:52	80400
201504	11:29:53	80500
201504	11:29:54	80500
201504	11:29:55	80600
201504	11:29:56	80600
201504	11:29:57	80600
201504	11:29:58	80600
201504	11:29:59	80600
201505	11:29:30	78600
201505	11:29:31	78600
201505	11:29:32	78600
201505	11:29:33	78600
201505	11:29:34	78600
201505	11:29:35	78600
201505	11:29:36	78600
201505	11:29:37	78600
201505	11:29:38	78600
201505	11:29:39	78600
201505	11:29:40	78700
201505	11:29:41	78700
201505	11:29:42	78700
201505	11:29:43	78800
201505	11:29:44	78800
201505	11:29:45	78800
201505	11:29:46	78800
201505	11:29:47	78800
201505	11:29:48	78800
201505	11:29:49	78800
201505	11:29:50	78800
201505	11:29:51	78900
201505	11:29:52	78900
201505	11:29:53	78900
201505	11:29:54	78900
201505	11:29:55	78900
201505	11:29:56	78900
201505	11:29:57	78900
201505	11:29:58	78900
201505	11:29:59	79000
201506	11:29:30	78600
201506	11:29:31	78600
201506	11:29:32	78700
201506	11:29:33	78700
201506	11:29:34	78800
201506	11:29:35	78800
201506	11:29:36	78900
201506	11:29:37	79000
201506	11:29:38	79000
201506	11:29:39	79100
201506	11:29:40	79100
201506	11:29:41	79100
201506	11:29:42	79200
201506	11:29:43	79200
201506	11:29:44	79200
201506	11:29:45	79300
201506	11:29:46	79400
201506	11:29:47	79400
201506	11:29:48	79500
201506	11:29:49	79500
201506	11:29:50	79600
201506	11:29:51	79600
201506	11:29:52	79600
201506	11:29:53	79700
201506	11:29:54	79700
201506	11:29:55	79800
201506	11:29:56	79800
201506	11:29:57	79900
201506	11:29:58	79900
201506	11:29:59	79900
201507	11:29:30	82000
201507	11:29:31	82000
201507	11:29:32	82000
201507	11:29:33	82000
201507	11:29:34	82100
201507	11:29:35	82100
201507	11:29:36	82100
201507	11:29:37	82200
201507	11:29:38	82200
201507	11:29:39	82300
201507	11:29:40	82300
201507	11:29:41	82300
201507	11:29:42	82400
201507	11:29:43	82400
201507	11:29:44	82500
201507	11:29:45	82500
201507	11:29:46	82500
201507	11:29:47	82600
201507	11:29:48	82600
201507	11:29:49	82600
201507	11:29:50	82700
201507	11:29:51	82800
201507	11:29:52	82800
201507	11:29:53	82800
201507	11:29:54	82900
201507	11:29:55	83000
201507	11:29:56	83000
201507	11:29:57	83000
201507	11:29:58	83000
201507	11:29:59	83100
201508	11:29:30	81500
201508	11:29:31	81500
201508	11:29:32	81600
201508	11:29:33	81600
201508	11:29:34	81600
201508	11:29:35	81700
201508	11:29:36	81700
201508	11:29:37	81700
201508	11:29:38	81700
201508	11:29:39	81800
201508	11:29:40	81800
201508	11:29:41	81800
201508	11:29:42	81800
201508	11:29:43	81900
201508	11:29:44	81900
201508	11:29:45	81900
201508	11:29:46	82000
201508	11:29:47	82000
201508	11:29:48	82000
201508	11:29:49	82000
201508	11:29:50	82100
201508	11:29:51	82100
201508	11:29:52	82200
201508	11:29:53	82200
201508	11:29:54	82300
201508	11:29:55	82400
201508	11:29:56	82500
201508	11:29:57	82500
201508	11:29:58	82500
201508	11:29:59	82600
201509	11:29:30	81200
201509	11:29:31	81200
201509	11:29:32	81300
201509	11:29:33	81300
201509	11:29:34	81400
201509	11:29:35	81400
201509	11:29:36	81400
201509	11:29:37	81400
201509	11:29:38	81400
201509	11:29:39	81400
201509	11:29:40	81400
201509	11:29:41	81400
201509	11:29:42	81400
201509	11:29:43	81400
201509	11:29:44	81500
201509	11:29:45	81500
201509	11:29:46	81500
201509	11:29:47	81500
201509	11:29:48	81600
201509	11:29:49	81600
201509	11:29:50	81700
201509	11:29:51	81700
201509	11:29:52	81700
201509	11:29:53	81800
201509	11:29:54	81800
201509	11:29:55	81800
201509	11:29:56	81900
201509	11:29:57	82000
201509	11:29:58	82000
201509	11:29:59	82000
201510	11:29:30	84200
201510	11:29:31	84200
201510	11:29:32	84200
201510	11:29:33	84300
201510	11:29:34	84300
201510	11:29:35	84300
201510	11:29:36	84400
201510	11:29:37	84400
201510	11:29:38	84400
201510	11:29:39	84400
201510	11:29:40	84500
201510	11:29:41	84500
201510	11:29:42	84500
201510	11:29:43	84600
201510	11:29:44	84600
201510	11:29:45	84600
201510	11:29:46	84700
201510	11:29:47	84700
201510	11:29:48	84800
201510	11:29:49	84800
201510	11:29:50	84900
201510	11:29:51	84900
201510	11:29:52	85000
201510	11:29:53	85000
201510	11:29:54	85100
201510	11:29:55	85200
201510	11:29:56	85200
201510	11:29:57	85300
201510	11:29:58	85300
201510	11:29:59	85300
201511	11:29:30	83800
201511	11:29:31	83800
201511	11:29:32	83800
201511	11:29:33	83800
201511	11:29:34	83800
201511	11:29:35	83800
201511	11:29:36	83900
201511	11:29:37	83900
201511	11:29:38	83900
201511	11:29:39	83900
201511	11:29:40	84000
201511	11:29:41	84000
201511	11:29:42	84000
201511	11:29:43	84100
201511	11:29:44	84100
201511	11:29:45	84100
201511	11:29:46	84100
201511	11:29:47	84100
201511	11:29:48	84100
201511	11:29:49	84100
201511	11:29:50	84100
201511	11:29:51	84200
201511	11:29:52	84200
201511	11:29:53	84300
201511	11:29:54	84300
201511	11:29:55	84300
201511	11:29:56	84400
201511	11:29:57	84500
201511	11:29:58	84500
201511	11:29:59	84600
201512	11:29:30	83800
201512	11:29:31	83800
201512	11:29:32	83800
201512	11:29:33	83800
201512	11:29:34	83800
201512	11:29:35	83800
201512	11:29:36	83800
201512	11:29:37	83800
201512	11:29:38	83800
201512	11:29:39	83800
201512	11:29:40	83800
201512	11:29:41	83800
201512	11:29:42	83800
201512	11:29:43	83900
201512	11:29:44	83900
201512	11:29:45	83900
201512	11:29:46	84000
201512	11:29:47	84000
201512	11:29:48	84000
201512	11:29:49	84100
201512	11:29:50	84100
201512	11:29:51	84100
201512	11:29:52	84100
201512	11:29:53	84100
201512	11:29:54	84200
201512	11:29:55	84200
201512	11:29:56	84200
201512	11:29:57	84300
201512	11:29:58	84400
201512	11:29:59	84400
